t_s,pid,ppid,cpu_pct,rss_kib,comm
24,719717,719701,0.0,2252,bwrap
24,719726,719701,0.0,2292,bwrap
24,719718,719717,0.0,1652,bwrap
24,719728,719726,0.0,1672,bwrap
24,719723,719718,0.0,6256,xdg-dbus-proxy
24,719766,719728,17.8,902476,WPEWebProcess
26,719701,719687,22.4,231192,sola-browser-wp
26,719713,719701,2.5,107952,WPENetworkProce
26,719717,719701,0.0,2252,bwrap
26,719726,719701,0.0,2292,bwrap
26,719718,719717,0.0,1652,bwrap
26,719728,719726,0.0,1672,bwrap
26,719723,719718,0.0,6256,xdg-dbus-proxy
26,719766,719728,17.2,902484,WPEWebProcess
27,719701,719687,22.4,231192,sola-browser-wp
27,719713,719701,2.3,107952,WPENetworkProce
27,719717,719701,0.0,2252,bwrap
27,719726,719701,0.0,2292,bwrap
27,719718,719717,0.0,1652,bwrap
27,719728,719726,0.0,1672,bwrap
27,719723,719718,0.0,6256,xdg-dbus-proxy
27,719766,719728,16.5,902492,WPEWebProcess
29,719701,719687,22.4,231192,sola-browser-wp
29,719713,719701,2.2,107952,WPENetworkProce
29,719717,719701,0.0,2252,bwrap
29,719726,719701,0.0,2292,bwrap
29,719718,719717,0.0,1652,bwrap
29,719728,719726,0.0,1672,bwrap
29,719723,719718,0.0,6256,xdg-dbus-proxy
29,719766,719728,16.0,902500,WPEWebProcess
