t_s,pid,ppid,cpu_pct,rss_kib,comm
24,715787,715771,0.0,2248,bwrap
24,715796,715771,0.0,2300,bwrap
24,715788,715787,0.0,1656,bwrap
24,715798,715796,0.0,1664,bwrap
24,715793,715788,0.0,6228,xdg-dbus-proxy
24,715835,715798,1.7,175976,WPEWebProcess
26,715771,715738,2.1,224524,sola-browser-wp
26,715783,715771,0.1,47212,WPENetworkProce
26,715787,715771,0.0,2248,bwrap
26,715796,715771,0.0,2300,bwrap
26,715788,715787,0.0,1656,bwrap
26,715798,715796,0.0,1664,bwrap
26,715793,715788,0.0,6228,xdg-dbus-proxy
26,715835,715798,1.6,175976,WPEWebProcess
27,715771,715738,2.0,224524,sola-browser-wp
27,715783,715771,0.1,47212,WPENetworkProce
27,715787,715771,0.0,2248,bwrap
27,715796,715771,0.0,2300,bwrap
27,715788,715787,0.0,1656,bwrap
27,715798,715796,0.0,1664,bwrap
27,715793,715788,0.0,6228,xdg-dbus-proxy
27,715835,715798,1.5,175976,WPEWebProcess
29,715771,715738,1.8,224524,sola-browser-wp
29,715783,715771,0.1,47212,WPENetworkProce
29,715787,715771,0.0,2248,bwrap
29,715796,715771,0.0,2300,bwrap
29,715788,715787,0.0,1656,bwrap
29,715798,715796,0.0,1664,bwrap
29,715793,715788,0.0,6228,xdg-dbus-proxy
29,715835,715798,1.4,175976,WPEWebProcess
