t_s,pid,ppid,cpu_pct,rss_kib,comm
27,700639,700637,0.0,1668,bwrap
27,700631,700626,0.0,6228,xdg-dbus-proxy
27,700685,700639,0.9,173228,WPEWebProcess
29,700609,700594,1.6,228160,sola-browser-wp
29,700621,700609,0.9,107644,WPENetworkProce
29,700625,700609,0.0,2272,bwrap
29,700637,700609,0.0,2300,bwrap
29,700626,700625,0.0,1660,bwrap
29,700639,700637,0.0,1668,bwrap
29,700631,700626,0.0,6228,xdg-dbus-proxy
29,700685,700639,0.8,174008,WPEWebProcess
