t_s,pid,ppid,cpu_pct,rss_kib,comm
24,640094,640069,0.0,2272,bwrap
24,640086,640085,0.0,1656,bwrap
24,640096,640094,0.0,1668,bwrap
24,640091,640086,0.0,6280,xdg-dbus-proxy
24,640133,640096,18.4,910636,WPEWebProcess
26,640069,640037,23.3,231240,sola-browser-wp
26,640081,640069,3.0,108180,WPENetworkProce
26,640085,640069,0.0,2284,bwrap
26,640094,640069,0.0,2272,bwrap
26,640086,640085,0.0,1656,bwrap
26,640096,640094,0.0,1668,bwrap
26,640091,640086,0.0,6280,xdg-dbus-proxy
26,640133,640096,17.6,910664,WPEWebProcess
28,640069,640037,23.3,231240,sola-browser-wp
28,640081,640069,2.8,108180,WPENetworkProce
28,640085,640069,0.0,2284,bwrap
28,640094,640069,0.0,2272,bwrap
28,640086,640085,0.0,1656,bwrap
28,640096,640094,0.0,1668,bwrap
28,640091,640086,0.0,6280,xdg-dbus-proxy
28,640133,640096,16.9,910652,WPEWebProcess
29,640069,640037,23.3,231240,sola-browser-wp
29,640081,640069,2.7,108180,WPENetworkProce
29,640085,640069,0.0,2284,bwrap
29,640094,640069,0.0,2272,bwrap
29,640086,640085,0.0,1656,bwrap
29,640096,640094,0.0,1668,bwrap
29,640091,640086,0.0,6280,xdg-dbus-proxy
29,640133,640096,16.3,910672,WPEWebProcess
