t_s,pid,ppid,cpu_pct,rss_kib,comm
21,731559,731476,0.0,73288,sola-browser-ce
21,731560,731476,11.0,175740,sola-browser-ce
21,731616,731476,0.0,37464,sola-browser-ce
22,731466,731452,28.8,441488,sola-browser-ce
22,731475,731466,0.0,73816,sola-browser-ce
22,731476,731466,0.0,74144,sola-browser-ce
22,731548,731466,0.8,110584,sola-browser-ce
22,731545,731475,18.0,426684,sola-browser-ce
22,731549,731476,0.0,48000,sola-browser-ce
22,731559,731476,0.0,73288,sola-browser-ce
22,731560,731476,10.8,176348,sola-browser-ce
22,731616,731476,0.0,37464,sola-browser-ce
24,731466,731452,28.7,441488,sola-browser-ce
24,731475,731466,0.0,73816,sola-browser-ce
24,731476,731466,0.0,74144,sola-browser-ce
24,731548,731466,0.7,110584,sola-browser-ce
24,731545,731475,18.0,426684,sola-browser-ce
24,731549,731476,0.0,48000,sola-browser-ce
24,731559,731476,0.0,73288,sola-browser-ce
24,731560,731476,10.7,176924,sola-browser-ce
24,731616,731476,0.0,37464,sola-browser-ce
25,731466,731452,28.5,443000,sola-browser-ce
25,731475,731466,0.0,73816,sola-browser-ce
25,731476,731466,0.0,74144,sola-browser-ce
25,731548,731466,0.7,110584,sola-browser-ce
25,731545,731475,17.8,426684,sola-browser-ce
25,731549,731476,0.0,48000,sola-browser-ce
25,731559,731476,0.0,73288,sola-browser-ce
25,731560,731476,10.6,177516,sola-browser-ce
25,731616,731476,0.0,37464,sola-browser-ce
27,731466,731452,28.3,441488,sola-browser-ce
27,731475,731466,0.0,73816,sola-browser-ce
27,731476,731466,0.0,74144,sola-browser-ce
27,731548,731466,0.7,110584,sola-browser-ce
27,731545,731475,17.8,426684,sola-browser-ce
27,731549,731476,0.0,48000,sola-browser-ce
27,731559,731476,0.0,73288,sola-browser-ce
27,731560,731476,10.4,174924,sola-browser-ce
27,731616,731476,0.0,37464,sola-browser-ce
29,731466,731452,28.2,441488,sola-browser-ce
29,731475,731466,0.0,73816,sola-browser-ce
29,731476,731466,0.0,74144,sola-browser-ce
29,731548,731466,0.6,110584,sola-browser-ce
29,731545,731475,17.8,426684,sola-browser-ce
29,731549,731476,0.0,48000,sola-browser-ce
29,731559,731476,0.0,73288,sola-browser-ce
29,731560,731476,10.3,174936,sola-browser-ce
29,731616,731476,0.0,37464,sola-browser-ce
