t_s,pid,ppid,cpu_pct,rss_kib,comm
20,647126,647033,8.3,404620,sola-browser-ce
20,647290,647033,0.0,73264,sola-browser-ce
22,647023,647001,6.1,445180,sola-browser-ce
22,647032,647023,0.0,77668,sola-browser-ce
22,647033,647023,0.0,77612,sola-browser-ce
22,647105,647023,1.4,116456,sola-browser-ce
22,647102,647032,2.1,343480,sola-browser-ce
22,647113,647033,0.0,48364,sola-browser-ce
22,647124,647033,0.3,124536,sola-browser-ce
22,647126,647033,7.8,405072,sola-browser-ce
22,647290,647033,0.0,73264,sola-browser-ce
23,647023,647001,5.7,445180,sola-browser-ce
23,647032,647023,0.0,77668,sola-browser-ce
23,647033,647023,0.0,77612,sola-browser-ce
23,647105,647023,1.3,116456,sola-browser-ce
23,647102,647032,2.0,343480,sola-browser-ce
23,647113,647033,0.0,48364,sola-browser-ce
23,647124,647033,0.3,124536,sola-browser-ce
23,647126,647033,7.4,405536,sola-browser-ce
23,647290,647033,0.0,73264,sola-browser-ce
25,647023,647001,5.4,445180,sola-browser-ce
25,647032,647023,0.0,77668,sola-browser-ce
25,647033,647023,0.0,77612,sola-browser-ce
25,647105,647023,1.2,116456,sola-browser-ce
25,647102,647032,1.9,343484,sola-browser-ce
25,647113,647033,0.0,48364,sola-browser-ce
25,647124,647033,0.3,124536,sola-browser-ce
25,647126,647033,7.1,406008,sola-browser-ce
25,647290,647033,0.0,73264,sola-browser-ce
26,647023,647001,5.1,445180,sola-browser-ce
26,647032,647023,0.0,77668,sola-browser-ce
26,647033,647023,0.0,77612,sola-browser-ce
26,647105,647023,1.1,116456,sola-browser-ce
26,647102,647032,1.7,343484,sola-browser-ce
26,647113,647033,0.0,48364,sola-browser-ce
26,647124,647033,0.2,124536,sola-browser-ce
26,647126,647033,6.7,406472,sola-browser-ce
26,647290,647033,0.0,73264,sola-browser-ce
28,647023,647001,4.9,445180,sola-browser-ce
28,647032,647023,0.0,77668,sola-browser-ce
28,647033,647023,0.0,77612,sola-browser-ce
28,647105,647023,1.0,116456,sola-browser-ce
28,647102,647032,1.6,343484,sola-browser-ce
28,647113,647033,0.0,48364,sola-browser-ce
28,647124,647033,0.2,124536,sola-browser-ce
28,647126,647033,6.5,406936,sola-browser-ce
28,647290,647033,0.0,73264,sola-browser-ce
