t_s,pid,ppid,cpu_pct,rss_kib,comm
20,722259,722166,8.9,424764,sola-browser-ce
20,722405,722166,0.1,73196,sola-browser-ce
22,722156,722116,5.9,458396,sola-browser-ce
22,722165,722156,0.0,73912,sola-browser-ce
22,722166,722156,0.0,73456,sola-browser-ce
22,722238,722156,1.4,116852,sola-browser-ce
22,722235,722165,2.3,355728,sola-browser-ce
22,722239,722166,0.0,48336,sola-browser-ce
22,722252,722166,0.4,125912,sola-browser-ce
22,722259,722166,8.4,425700,sola-browser-ce
22,722405,722166,0.0,73196,sola-browser-ce
24,722156,722116,5.5,458396,sola-browser-ce
24,722165,722156,0.0,73912,sola-browser-ce
24,722166,722156,0.0,73456,sola-browser-ce
24,722238,722156,1.3,116852,sola-browser-ce
24,722235,722165,2.2,355728,sola-browser-ce
24,722239,722166,0.0,48336,sola-browser-ce
24,722252,722166,0.4,125912,sola-browser-ce
24,722259,722166,8.0,426640,sola-browser-ce
24,722405,722166,0.0,73196,sola-browser-ce
25,722156,722116,5.2,458396,sola-browser-ce
25,722165,722156,0.0,73912,sola-browser-ce
25,722166,722156,0.0,73456,sola-browser-ce
25,722238,722156,1.2,116852,sola-browser-ce
25,722235,722165,2.1,355728,sola-browser-ce
25,722239,722166,0.0,48336,sola-browser-ce
25,722252,722166,0.3,125912,sola-browser-ce
25,722259,722166,7.7,427616,sola-browser-ce
25,722405,722166,0.0,73196,sola-browser-ce
27,722156,722116,4.9,458396,sola-browser-ce
27,722165,722156,0.0,73912,sola-browser-ce
27,722166,722156,0.0,73456,sola-browser-ce
27,722238,722156,1.1,116852,sola-browser-ce
27,722235,722165,2.0,355728,sola-browser-ce
27,722239,722166,0.0,48336,sola-browser-ce
27,722252,722166,0.3,125912,sola-browser-ce
27,722259,722166,7.4,428604,sola-browser-ce
27,722405,722166,0.0,73196,sola-browser-ce
28,722156,722116,4.6,458396,sola-browser-ce
28,722165,722156,0.0,73912,sola-browser-ce
28,722166,722156,0.0,73456,sola-browser-ce
28,722238,722156,1.1,116852,sola-browser-ce
28,722235,722165,1.9,355728,sola-browser-ce
28,722239,722166,0.0,48336,sola-browser-ce
28,722252,722166,0.3,125912,sola-browser-ce
28,722259,722166,7.2,429612,sola-browser-ce
28,722405,722166,0.0,73196,sola-browser-ce
