t_s,pid,ppid,cpu_pct,rss_kib,comm
22,625395,625305,10.4,410660,sola-browser-ce
22,625549,625305,0.1,73560,sola-browser-ce
23,625295,625276,5.7,434752,sola-browser-ce
23,625304,625295,0.0,74164,sola-browser-ce
23,625305,625295,0.1,74320,sola-browser-ce
23,625377,625295,1.5,117176,sola-browser-ce
23,625374,625304,2.0,337872,sola-browser-ce
23,625378,625305,0.0,48284,sola-browser-ce
23,625388,625305,0.3,124044,sola-browser-ce
23,625395,625305,9.8,411148,sola-browser-ce
23,625549,625305,0.0,73560,sola-browser-ce
25,625295,625276,5.3,434752,sola-browser-ce
25,625304,625295,0.0,74164,sola-browser-ce
25,625305,625295,0.1,74320,sola-browser-ce
25,625377,625295,1.4,117176,sola-browser-ce
25,625374,625304,1.9,337872,sola-browser-ce
25,625378,625305,0.0,48284,sola-browser-ce
25,625388,625305,0.3,124044,sola-browser-ce
25,625395,625305,9.4,411656,sola-browser-ce
25,625549,625305,0.0,73560,sola-browser-ce
27,625295,625276,5.0,434752,sola-browser-ce
27,625304,625295,0.0,74164,sola-browser-ce
27,625305,625295,0.1,74320,sola-browser-ce
27,625377,625295,1.3,117176,sola-browser-ce
27,625374,625304,1.8,337872,sola-browser-ce
27,625378,625305,0.0,48284,sola-browser-ce
27,625388,625305,0.3,124044,sola-browser-ce
27,625395,625305,9.0,412156,sola-browser-ce
27,625549,625305,0.0,73560,sola-browser-ce
28,625295,625276,4.7,434752,sola-browser-ce
28,625304,625295,0.0,74164,sola-browser-ce
28,625305,625295,0.1,74320,sola-browser-ce
28,625377,625295,1.3,117176,sola-browser-ce
28,625374,625304,1.7,337872,sola-browser-ce
28,625378,625305,0.0,48284,sola-browser-ce
28,625388,625305,0.3,124044,sola-browser-ce
28,625395,625305,8.6,412656,sola-browser-ce
28,625549,625305,0.0,73560,sola-browser-ce
